first_scene,sceneinfo,appuin,appuinname,uv
1048,长按小程序码,3505597506,快递助手云打印,3
1053,搜一搜,3505597506,快递助手云打印,3
1089,会话下拉,3505597506,快递助手云打印,90
1090,小程序右上菜单,3505597506,快递助手云打印,1
1102,NULL,3505597506,快递助手云打印,4
ALL,NULL,3505597506,快递助手云打印,11220
1005,全搜,3505602051,成绩课表查询系统,1
1006,垂搜,3505602051,成绩课表查询系统,3
1020,公众号profile,3505602051,成绩课表查询系统,2
1024,小程序profile,3505602051,成绩课表查询系统,1
1035,公众号自定义菜单,3505602051,成绩课表查询系统,16
1037,其他小程序,3505602051,成绩课表查询系统,2
1042,好友搜索,3505602051,成绩课表查询系统,1
1044,群API,3505602051,成绩课表查询系统,1
1058,公众号文章,3505602051,成绩课表查询系统,6
ALL,NULL,3505602051,成绩课表查询系统,33
1001,列表,3505605261,生日神器,42
1005,全搜,3505605261,生日神器,6
1006,垂搜,3505605261,生日神器,18
1007,单聊,3505605261,生日神器,267
1008,群聊,3505605261,生日神器,362
1010,收藏,3505605261,生日神器,1
1014,模版消息,3505605261,生日神器,5
1023,安卓桌面,3505605261,生日神器,1
1024,小程序profile,3505605261,生日神器,1
1027,本地搜索,3505605261,生日神器,1
1037,其他小程序,3505605261,生日神器,822
1042,好友搜索,3505605261,生日神器,1
1048,长按小程序码,3505605261,生日神器,11
1089,会话下拉,3505605261,生日神器,31
1096,聊天记录,3505605261,生日神器,8
ALL,NULL,3505605261,生日神器,1577
1005,全搜,3505606835,成功微订+,3
1006,垂搜,3505606835,成功微订+,1
1007,单聊,3505606835,成功微订+,3
1020,公众号profile,3505606835,成功微订+,1
1035,公众号自定义菜单,3505606835,成功微订+,13
1037,其他小程序,3505606835,成功微订+,3
ALL,NULL,3505606835,成功微订+,24
1001,列表,3505607626,流量不限量助手,153
1005,全搜,3505607626,流量不限量助手,197
1006,垂搜,3505607626,流量不限量助手,40
1007,单聊,3505607626,流量不限量助手,51
1008,群聊,3505607626,流量不限量助手,43
1014,模版消息,3505607626,流量不限量助手,4
1020,公众号profile,3505607626,流量不限量助手,86
1026,附近的小程序,3505607626,流量不限量助手,272
1027,本地搜索,3505607626,流量不限量助手,3
1035,公众号自定义菜单,3505607626,流量不限量助手,1222
1037,其他小程序,3505607626,流量不限量助手,1628
1042,好友搜索,3505607626,流量不限量助手,60
1043,公众号模板消息,3505607626,流量不限量助手,150
1044,群API,3505607626,流量不限量助手,23
1048,长按小程序码,3505607626,流量不限量助手,5
1049,相册选取小程序码,3505607626,流量不限量助手,1
1053,搜一搜,3505607626,流量不限量助手,12
1058,公众号文章,3505607626,流量不限量助手,157
1080,客服消息菜单,3505607626,流量不限量助手,1
1089,会话下拉,3505607626,流量不限量助手,276
1102,NULL,3505607626,流量不限量助手,20
ALL,NULL,3505607626,流量不限量助手,4404
1001,列表,3505621755,周公解梦线上查询,3
1005,全搜,3505621755,周公解梦线上查询,15
1006,垂搜,3505621755,周公解梦线上查询,16
1035,公众号自定义菜单,3505621755,周公解梦线上查询,8
1037,其他小程序,3505621755,周公解梦线上查询,48
1042,好友搜索,3505621755,周公解梦线上查询,2
1053,搜一搜,3505621755,周公解梦线上查询,3
1089,会话下拉,3505621755,周公解梦线上查询,1
ALL,NULL,3505621755,周公解梦线上查询,96
1005,全搜,3505627497,好证照,16
1006,垂搜,3505627497,好证照,32
1007,单聊,3505627497,好证照,1
1008,群聊,3505627497,好证照,2
1024,小程序profile,3505627497,好证照,2
1035,公众号自定义菜单,3505627497,好证照,2
1037,其他小程序,3505627497,好证照,103
1042,好友搜索,3505627497,好证照,1
1047,扫描小程序码,3505627497,好证照,1
1053,搜一搜,3505627497,好证照,2
1058,公众号文章,3505627497,好证照,1
1089,会话下拉,3505627497,好证照,2
ALL,NULL,3505627497,好证照,165
1001,列表,3505628393,移动充值,95
1005,全搜,3505628393,移动充值,28
1006,垂搜,3505628393,移动充值,12
1007,单聊,3505628393,移动充值,1
1020,公众号profile,3505628393,移动充值,7
1027,本地搜索,3505628393,移动充值,3
1037,其他小程序,3505628393,移动充值,811
1042,好友搜索,3505628393,移动充值,4
1043,公众号模板消息,3505628393,移动充值,2948
1044,群API,3505628393,移动充值,1
1058,公众号文章,3505628393,移动充值,2
1089,会话下拉,3505628393,移动充值,443
ALL,NULL,3505628393,移动充值,4355
1005,全搜,3505656255,信阳房产网+,3
1006,垂搜,3505656255,信阳房产网+,2
1020,公众号profile,3505656255,信阳房产网+,1
1027,本地搜索,3505656255,信阳房产网+,1
1042,好友搜索,3505656255,信阳房产网+,1
1043,公众号模板消息,3505656255,信阳房产网+,2
1058,公众号文章,3505656255,信阳房产网+,24
ALL,NULL,3505656255,信阳房产网+,34
1005,全搜,3505657046,新泰微生活,5
1006,垂搜,3505657046,新泰微生活,3
1007,单聊,3505657046,新泰微生活,1
1035,公众号自定义菜单,3505657046,新泰微生活,22
1042,好友搜索,3505657046,新泰微生活,1
1053,搜一搜,3505657046,新泰微生活,1
1089,会话下拉,3505657046,新泰微生活,1
ALL,NULL,3505657046,新泰微生活,34
1001,列表,3505662250,云南求职圈,6
1005,全搜,3505662250,云南求职圈,5
1006,垂搜,3505662250,云南求职圈,9
1007,单聊,3505662250,云南求职圈,56
1008,群聊,3505662250,云南求职圈,9
1020,公众号profile,3505662250,云南求职圈,1
1024,小程序profile,3505662250,云南求职圈,1
1026,附近的小程序,3505662250,云南求职圈,1
1027,本地搜索,3505662250,云南求职圈,1
1035,公众号自定义菜单,3505662250,云南求职圈,235
1037,其他小程序,3505662250,云南求职圈,7
1042,好友搜索,3505662250,云南求职圈,2
1043,公众号模板消息,3505662250,云南求职圈,2
1047,扫描小程序码,3505662250,云南求职圈,1
1058,公众号文章,3505662250,云南求职圈,1208
1074,公众号会话卡片,3505662250,云南求职圈,13
1089,会话下拉,3505662250,云南求职圈,42
ALL,NULL,3505662250,云南求职圈,1599
1026,附近的小程序,3505665783,K同城,1
1035,公众号自定义菜单,3505665783,K同城,6
1037,其他小程序,3505665783,K同城,1
1089,会话下拉,3505665783,K同城,2
ALL,NULL,3505665783,K同城,10
1005,全搜,3505673150,彩票中了么,1
1006,垂搜,3505673150,彩票中了么,9
1027,本地搜索,3505673150,彩票中了么,1
1037,其他小程序,3505673150,彩票中了么,9
1042,好友搜索,3505673150,彩票中了么,1
1047,扫描小程序码,3505673150,彩票中了么,1
1089,会话下拉,3505673150,彩票中了么,1
ALL,NULL,3505673150,彩票中了么,23
1005,全搜,3505677516,盘锦便民信息平台,3
1026,附近的小程序,3505677516,盘锦便民信息平台,1
1042,好友搜索,3505677516,盘锦便民信息平台,1
1053,搜一搜,3505677516,盘锦便民信息平台,1
1058,公众号文章,3505677516,盘锦便民信息平台,5
1089,会话下拉,3505677516,盘锦便民信息平台,1
ALL,NULL,3505677516,盘锦便民信息平台,12
1020,公众号profile,3505681606,蚂蚁找活,1
1037,其他小程序,3505681606,蚂蚁找活,5
ALL,NULL,3505681606,蚂蚁找活,6
1000,NULL,3505701833,58到家家庭服务,4
1001,列表,3505701833,58到家家庭服务,801
1005,全搜,3505701833,58到家家庭服务,129
1006,垂搜,3505701833,58到家家庭服务,198
1007,单聊,3505701833,58到家家庭服务,95
1008,群聊,3505701833,58到家家庭服务,140
1010,收藏,3505701833,58到家家庭服务,1
1014,模版消息,3505701833,58到家家庭服务,3
1019,钱包,3505701833,58到家家庭服务,153797
1020,公众号profile,3505701833,58到家家庭服务,7
1023,安卓桌面,3505701833,58到家家庭服务,3
1024,小程序profile,3505701833,58到家家庭服务,2
1027,本地搜索,3505701833,58到家家庭服务,17
1030,自动化测试下发,3505701833,58到家家庭服务,4
1035,公众号自定义菜单,3505701833,58到家家庭服务,192
1036,App分享消息,3505701833,58到家家庭服务,604
1037,其他小程序,3505701833,58到家家庭服务,131
1038,其他小程序返回,3505701833,58到家家庭服务,16
1042,好友搜索,3505701833,58到家家庭服务,21
1043,公众号模板消息,3505701833,58到家家庭服务,37
1044,群API,3505701833,58到家家庭服务,34
1047,扫描小程序码,3505701833,58到家家庭服务,220
1048,长按小程序码,3505701833,58到家家庭服务,154
1049,相册选取小程序码,3505701833,58到家家庭服务,18
1053,搜一搜,3505701833,58到家家庭服务,4
1054,搜索历史,3505701833,58到家家庭服务,1
1058,公众号文章,3505701833,58到家家庭服务,2
1089,会话下拉,3505701833,58到家家庭服务,2581
1090,小程序右上菜单,3505701833,58到家家庭服务,6
1096,聊天记录,3505701833,58到家家庭服务,9
1102,NULL,3505701833,58到家家庭服务,7
ALL,NULL,3505701833,58到家家庭服务,159238
1006,垂搜,3505709407,聊城房产网,2
1007,单聊,3505709407,聊城房产网,1
1012,长按二维码,3505709407,聊城房产网,4
1048,长按小程序码,3505709407,聊城房产网,3
ALL,NULL,3505709407,聊城房产网,10
1005,全搜,3505710754,纪念日助手,15
1006,垂搜,3505710754,纪念日助手,19
1007,单聊,3505710754,纪念日助手,2
1008,群聊,3505710754,纪念日助手,6
1020,公众号profile,3505710754,纪念日助手,1
1023,安卓桌面,3505710754,纪念日助手,1
1035,公众号自定义菜单,3505710754,纪念日助手,15
1037,其他小程序,3505710754,纪念日助手,38
1042,好友搜索,3505710754,纪念日助手,3
1053,搜一搜,3505710754,纪念日助手,1
1089,会话下拉,3505710754,纪念日助手,1
1102,NULL,3505710754,纪念日助手,3
ALL,NULL,3505710754,纪念日助手,105
1001,列表,3505711379,宁波房产资讯,1
1005,全搜,3505711379,宁波房产资讯,2
1007,单聊,3505711379,宁波房产资讯,1
1035,公众号自定义菜单,3505711379,宁波房产资讯,12
1042,好友搜索,3505711379,宁波房产资讯,1
1058,公众号文章,3505711379,宁波房产资讯,1
ALL,NULL,3505711379,宁波房产资讯,18
1001,列表,3505719495,生活趣味测试,1
1005,全搜,3505719495,生活趣味测试,9
1006,垂搜,3505719495,生活趣味测试,18
1007,单聊,3505719495,生活趣味测试,1
1037,其他小程序,3505719495,生活趣味测试,2
1042,好友搜索,3505719495,生活趣味测试,1
1048,长按小程序码,3505719495,生活趣味测试,2
ALL,NULL,3505719495,生活趣味测试,34
1006,垂搜,3505719673,享动吧,1
1007,单聊,3505719673,享动吧,6
1008,群聊,3505719673,享动吧,38
1048,长按小程序码,3505719673,享动吧,1
1058,公众号文章,3505719673,享动吧,1
ALL,NULL,3505719673,享动吧,47
1001,列表,3505720981,易草识别,1
1005,全搜,3505720981,易草识别,10
1006,垂搜,3505720981,易草识别,39
1007,单聊,3505720981,易草识别,5
1037,其他小程序,3505720981,易草识别,1
1044,群API,3505720981,易草识别,15
1053,搜一搜,3505720981,易草识别,2
1089,会话下拉,3505720981,易草识别,2
ALL,NULL,3505720981,易草识别,75
1000,NULL,3505722270,网吧特权小助手,1
1005,全搜,3505722270,网吧特权小助手,3
1006,垂搜,3505722270,网吧特权小助手,12
1007,单聊,3505722270,网吧特权小助手,31
1008,群聊,3505722270,网吧特权小助手,8
1020,公众号profile,3505722270,网吧特权小助手,1
1038,其他小程序返回,3505722270,网吧特权小助手,5
1042,好友搜索,3505722270,网吧特权小助手,2
1047,扫描小程序码,3505722270,网吧特权小助手,1107
1048,长按小程序码,3505722270,网吧特权小助手,6
1049,相册选取小程序码,3505722270,网吧特权小助手,52
1089,会话下拉,3505722270,网吧特权小助手,2
ALL,NULL,3505722270,网吧特权小助手,1230
1001,列表,3505732524,E票电影+,1
1005,全搜,3505732524,E票电影+,4
1006,垂搜,3505732524,E票电影+,8
1007,单聊,3505732524,E票电影+,2
1008,群聊,3505732524,E票电影+,1
1020,公众号profile,3505732524,E票电影+,2
1027,本地搜索,3505732524,E票电影+,1
1035,公众号自定义菜单,3505732524,E票电影+,5
1037,其他小程序,3505732524,E票电影+,71
1042,好友搜索,3505732524,E票电影+,2
1043,公众号模板消息,3505732524,E票电影+,2
1053,搜一搜,3505732524,E票电影+,1
1058,公众号文章,3505732524,E票电影+,3
1089,会话下拉,3505732524,E票电影+,1
ALL,NULL,3505732524,E票电影+,104
1001,列表,3505739633,拍照识花识物识图取字君,26
1005,全搜,3505739633,拍照识花识物识图取字君,108
1006,垂搜,3505739633,拍照识花识物识图取字君,1132
1007,单聊,3505739633,拍照识花识物识图取字君,32
1008,群聊,3505739633,拍照识花识物识图取字君,18
1023,安卓桌面,3505739633,拍照识花识物识图取字君,1
1024,小程序profile,3505739633,拍照识花识物识图取字君,1
1027,本地搜索,3505739633,拍照识花识物识图取字君,1
1037,其他小程序,3505739633,拍照识花识物识图取字君,28
1038,其他小程序返回,3505739633,拍照识花识物识图取字君,2
1042,好友搜索,3505739633,拍照识花识物识图取字君,5
1053,搜一搜,3505739633,拍照识花识物识图取字君,10
1089,会话下拉,3505739633,拍照识花识物识图取字君,18
ALL,NULL,3505739633,拍照识花识物识图取字君,1382
1001,列表,3505743464,男女星座运势,3
1006,垂搜,3505743464,男女星座运势,2
1027,本地搜索,3505743464,男女星座运势,1
1037,其他小程序,3505743464,男女星座运势,81
1053,搜一搜,3505743464,男女星座运势,1
1089,会话下拉,3505743464,男女星座运势,7
ALL,NULL,3505743464,男女星座运势,95
1001,列表,3505750248,同城二手车市场,3
1005,全搜,3505750248,同城二手车市场,245
1006,垂搜,3505750248,同城二手车市场,1
1007,单聊,3505750248,同城二手车市场,2
1027,本地搜索,3505750248,同城二手车市场,1
1037,其他小程序,3505750248,同城二手车市场,70
1042,好友搜索,3505750248,同城二手车市场,19
1047,扫描小程序码,3505750248,同城二手车市场,1
1053,搜一搜,3505750248,同城二手车市场,63
1089,会话下拉,3505750248,同城二手车市场,3
ALL,NULL,3505750248,同城二手车市场,408
1001,列表,3505750649,乐车邦养车洗车加油,2
1005,全搜,3505750649,乐车邦养车洗车加油,5
1006,垂搜,3505750649,乐车邦养车洗车加油,1
1007,单聊,3505750649,乐车邦养车洗车加油,5
1008,群聊,3505750649,乐车邦养车洗车加油,2
1024,小程序profile,3505750649,乐车邦养车洗车加油,1
1035,公众号自定义菜单,3505750649,乐车邦养车洗车加油,212
1036,App分享消息,3505750649,乐车邦养车洗车加油,31
1037,其他小程序,3505750649,乐车邦养车洗车加油,2
1042,好友搜索,3505750649,乐车邦养车洗车加油,1
1058,公众号文章,3505750649,乐车邦养车洗车加油,3
1089,会话下拉,3505750649,乐车邦养车洗车加油,4
1102,NULL,3505750649,乐车邦养车洗车加油,12
ALL,NULL,3505750649,乐车邦养车洗车加油,281
1001,列表,3505757770,天涯户外运动俱乐部,1
1005,全搜,3505757770,天涯户外运动俱乐部,20
1006,垂搜,3505757770,天涯户外运动俱乐部,3
1007,单聊,3505757770,天涯户外运动俱乐部,16
1008,群聊,3505757770,天涯户外运动俱乐部,1
1020,公众号profile,3505757770,天涯户外运动俱乐部,3
1024,小程序profile,3505757770,天涯户外运动俱乐部,1
1035,公众号自定义菜单,3505757770,天涯户外运动俱乐部,2
1042,好友搜索,3505757770,天涯户外运动俱乐部,12
1044,群API,3505757770,天涯户外运动俱乐部,29
1048,长按小程序码,3505757770,天涯户外运动俱乐部,1
1053,搜一搜,3505757770,天涯户外运动俱乐部,2
1058,公众号文章,3505757770,天涯户外运动俱乐部,79
ALL,NULL,3505757770,天涯户外运动俱乐部,170
1005,全搜,3505821825,无忧保社保代缴,13
1006,垂搜,3505821825,无忧保社保代缴,2
1037,其他小程序,3505821825,无忧保社保代缴,8
1042,好友搜索,3505821825,无忧保社保代缴,1
1053,搜一搜,3505821825,无忧保社保代缴,1
ALL,NULL,3505821825,无忧保社保代缴,25
1001,列表,3505822578,鲨鱼记账,3
1005,全搜,3505822578,鲨鱼记账,62
